61,83
12,22
0,13
1,14
0,12
0,22
0,6
0,7
0,7
6,20
3,37
0,10
6,45
1,14
1,15
1,16
0,12
0,29
0,21
1,12
0,10
1,33
0,15
5,35
6,22
2,28
0,10
0,9
0,10
3,20
0,27
0,28
0,6
0,22
2,80
19,43
0,10
0,4
0,4
0,20
0,8
0,17
0,14
6,26
3,33
1,15
0,12
0,9
0,21
4,62
1,30
29,70
0,12
8,139
18,101
0,4
3,78
1,66
0,5
0,5
0,3
1,15
3,26
0,13
0,8
22,59
4,33
0,17
0,14
10,49
0,11
6,48
0,44
0,10
1,37
16,60
0,10
0,15
0,24
0,12
9,27
0,5
0,23
0,14
0,23
0,3
0,24
0,27
2,35
0,19
0,13
14,33
0,15
0,8
9,71
0,5
0,10
4,39
0,27
1,17
0,17
7,87
15,54
19,205
117,357
0,13
1,44
2,21
1,83
6,98
0,46
28,61
8,57
21,120
3,50
0,31
1,43
1,60
56,103
14,115
0,16
0,25
7,83
0,27
3,99
12,54
0,21
0,39
0,7
14,27
0,13
1,20
0,40
0,14
0,9
0,8
33,65
30,82
2,8
0,9
0,13
1,17
0,19
0,10
1,34
0,12
4,10
0,33
1,14
0,1
0,12
1,6
0,12
0,8
0,40
0,11
0,13
0,4
2,36
1,13
6,21
0,18
4,46
0,11
3,23
0,19
1,14
0,18
0,16
5,18
0,31
0,3
0,13
0,10
0,6
0,11
0,8
2,58
0,12
0,6
0,9
0,9
1,12
1,28
12,38
0,9
0,33
4,15
0,4
6,32
0,32
0,10
3,18
0,18
13,32
1,12
0,23
0,10
0,15
0,51
0,6
0,15
0,40
3,72
0,22
0,28
0,24
1,39
0,9
26,70
6,40
0,13
0,15
0,3
0,3
0,5
0,40
0,11
0,22
10,25
0,8
0,17
0,1
0,4
1,12
31,50
21,86
1,8
11,34
3,45
60,94
0,7
4,26
17,44
1,22
5,26
1,34
1,16
12,51
0,11
0,10
0,21
11,31
2,22
4,21
0,3
0,4
6,37
0,1
5,14
0,24
0,23
2,7
0,13
0,13
0,4
0,4
13,24
0,3
1,8
0,7
0,9
3,30
0,2
0,8
0,10
0,8
0,8
0,3
0,7
0,16
0,9
0,19
8,23
2,12
0,11
0,10
0,33
0,3
0,25
0,1
0,6
0,4
0,5
0,19
0,7
0,14
0,6
2,14
0,14
0,9
0,6
0,5
0,5
0,12
0,8
5,26
0,12
0,7
0,8
0,6
0,10
0,18
0,4
0,24
0,7
0,19
0,6
0,6
1,10
3,16
1,4
0,5
0,6
0,5
5,14
17,48
0,4
2,27
0,18
0,15
2,34
0,4
0,21
2,11
0,5
0,4
0,13
20,67
7,34
3,33
57,98
0,42
0,8
1,72
0,20
0,26
0,22
1,29
0,15
0,1
0,7
11,82
8,23
10,28
0,12
0,14
0,10
0,9
10,59
1,15
0,5
0,11
3,21
0,3
0,4
0,14
0,8
0,5
2,52
0,8
7,16
1,11
1,11
0,16
0,24
0,22
11,62
1,12
0,35
0,8
0,2
0,2
1,30
1,9
0,4
0,4
0,7
1,19
1,19
0,8
5,24
0,5
0,4
0,4
0,6
0,4
0,18
0,1
0,11
0,10
0,25
0,5
11,76
1,9
0,7
0,6
1,30
0,20
1,25
0,18
2,22
0,15
0,9
5,29
0,5
0,26
0,24
1,11
0,10
5,62
1,16
0,6
0,46
0,10
0,13
0,11
0,19
5,45
0,7
22,50
0,28
0,23
0,4
6,26
0,18
0,17
0,18
0,13
0,4
0,10
6,29
0,12
0,18
0,12
5,13
16,34
1,10
0,5
17,40
1,23
3,16
7,19
0,15
1,21
11,37
0,16
0,3
1,8
0,15
0,4
1,31
0,3
0,4
0,6
0,5
0,12
0,20
0,18
1,15
0,5
0,11
0,7
0,10
0,12
0,12
0,11
0,17
3,7
3,22
1,38
0,3
0,8
0,5
0,15
1,2
0,1
0,1
5,22
0,14
15,33
0,23
0,1
0,8
0,2
0,25
2,28
0,12
0,13
2,12
0,11
13,26
2,17
0,21
0,13
1,17
0,14
0,6
0,12
0,8
0,17
0,30
0,6
1,5
0,14
0,7
0,4
5,33
6,15
0,8
0,7
0,9
5,23
0,14
0,8
0,15
0,5
0,11
7,42
0,4
0,17
0,4
5,28
4,60
0,3
0,7
4,44
0,13
0,6
0,16
0,20
0,14
0,5
7,19
3,23
2,16
0,5
0,24
5,60
0,17
0,16
1,10
4,27
0,8
0,10
3,13
11,27
0,8
0,11
0,1
20,44
0,4
2,36
0,29
24,58
0,4
0,10
0,33
2,45
3,21
0,3
0,28
0,10
1,12
0,8
0,4
0,27
0,20
0,6
0,16
2,18
0,13
0,11
0,8
7,15
0,5
0,5
0,5
0,5
0,6
0,1
0,31
0,24
0,3
6,25
5,36
0,12
3,12
0,23
0,26
0,11
5,34
0,8
0,10
0,10
0,8
0,21
0,27
0,12
0,10
3,17
0,45
0,24
0,8
0,26
0,10
0,14
0,4
0,10
1,7
45,87
0,13
0,12
0,24
1,20
3,22
0,35
0,18
0,6
0,16
2,10
0,6
0,10
23,86
0,21
24,61
11,192
9,122
0,6
27,52
0,19
7,31
1,4
0,3
1,6
0,4
0,26
0,13
0,4
1,12
0,15
10,20
23,45
0,6
0,26
1,38
4,24
0,11
11,40
0,11
0,16
20,65
2,21
0,6
7,34
2,23
0,15
0,11
0,15
2,18
0,12
0,24
0,5
0,12
0,1
0,9
4,32
2,15
0,11
2,36
0,10
1,36
4,63
0,7
1,30
3,7
0,16
2,12
0,6
5,26
0,13
0,28
0,30
0,6
0,3
1,14
0,4
0,6
0,5
0,11
2,46
0,9
0,7
0,4
6,29
1,18
2,15
11,21
0,14
0,12
0,3
0,18
0,7
0,43
0,7
15,91
1,13
0,7
0,3
0,9
1,9
0,4
0,3
0,9
0,3
0,18
2,20
0,37
0,7
0,36
2,15
0,3
1,6
0,4
13,22
0,18
0,10
0,11
2,24
0,10
2,9
0,8
0,12
49,97
0,3
0,4
0,19
19,84
0,20
10,77
0,14
3,44
0,41
0,5
0,11
0,27
8,43
0,10
0,16
0,17
0,20
7,50
0,6
15,58
1,6
0,32
1,46
0,33
0,18
19,38
3,15
0,12
0,17
0,24
0,24
1,10
2,34
0,14
0,28
0,13
3,55
0,1
0,20
5,32
0,9
0,10
5,67
21,274
0,37
17,132
29,64
0,17
3,22
0,11
33,82
0,1
0,1
0,1
0,1
0,1
0,21
0,25
0,6
0,1
3,28
0,16
0,3
8,62
5,55
33,58
0,21
0,5
0,14
8,50
5,45
1,45
1,22
1,38
0,13
0,4
0,10
0,10
1,15
9,31
3,24
0,3
0,4
5,18
1,25
0,18
0,5
2,21
0,7
0,4
2,43
0,7
4,15
12,49
0,10
0,9
1,11
0,42
1,23
0,11
0,19
0,9
0,10
1,24
0,17
0,41
0,13
26,64
0,11
0,8
1,35
0,4
6,24
0,20
0,12
0,7
0,10
0,23
0,11
0,5
0,8
0,4
7,38
0,18
0,5
0,10
11,42
0,31
0,10
0,5
5,20
1,15
0,3
0,9
0,5
0,44
0,7
8,19
0,6
0,8
0,5
4,27
4,29
16,53
0,5
0,11
0,5
5,16
5,13
0,14
